episode_num,timestep,episode_reward,episode_length
11164,17014,50,1
11165,17015,50,1
11166,17016,50,1
11167,17017,50,1
11168,17018,50,1
11169,17019,50,1
11170,17020,50,1
11171,17021,50,1
11172,17022,50,1
11173,17023,50,1
11174,17024,50,1
11175,17025,50,1
11176,17026,50,1
11177,17027,50,1
11178,17028,50,1
11179,17029,50,1
11180,17030,50,1
11181,17031,50,1
11182,17032,50,1
11183,17033,50,1
11184,17034,50,1
11185,17035,50,1
11186,17036,50,1
11187,17037,50,1
11188,17038,50,1
11189,17039,50,1
11190,17040,50,1
11191,17041,50,1
11192,17042,50,1
11193,17043,50,1
11194,17044,50,1
11195,17045,50,1
11196,17046,50,1
11197,17047,50,1
11198,17048,50,1
11199,17049,50,1
11200,17050,50,1
11201,17051,50,1
11202,17052,50,1
11203,17053,50,1
11204,17054,50,1
11205,17055,50,1
11206,17056,50,1
11207,17057,50,1
11208,17058,50,1
11209,17059,50,1
11210,17060,50,1
11211,17061,50,1
11212,17062,50,1
11213,17063,50,1
11214,17064,50,1
11215,17065,50,1
11216,17066,50,1
11217,17067,50,1
11218,17068,50,1
11219,17069,50,1
11220,17070,50,1
11221,17071,50,1
11222,17072,50,1
11223,17073,50,1
11224,17074,50,1
11225,17075,50,1
11226,17076,50,1
11227,17077,50,1
11228,17078,50,1
11229,17079,50,1
11230,17080,50,1
11231,17081,50,1
11232,17082,50,1
11233,17083,50,1
11234,17084,50,1
11235,17085,50,1
11236,17086,50,1
11237,17087,50,1
11238,17088,50,1
11239,17089,50,1
11240,17090,50,1
11241,17091,50,1
11242,17092,50,1
11243,17093,50,1
11244,17094,50,1
11245,17095,50,1
11246,17096,50,1
11247,17097,50,1
11248,17098,50,1
11249,17099,50,1
11250,17100,50,1
11251,17101,50,1
11252,17102,50,1
11253,17103,50,1
11254,17104,50,1
11255,17105,50,1
11256,17106,50,1
11257,17107,50,1
11258,17108,50,1
11259,17109,50,1
11260,17110,50,1
11261,17111,50,1
11262,17112,50,1
11263,17113,50,1
11264,17114,50,1
11265,17115,50,1
11266,17116,50,1
11267,17117,50,1
11268,17118,50,1
11269,17119,50,1
11270,17120,50,1
11271,17121,50,1
11272,17122,50,1
11273,17123,50,1
11274,17124,50,1
11275,17125,50,1
11276,17126,50,1
11277,17127,50,1
11278,17128,50,1
11279,17129,50,1
11280,17130,50,1
11281,17131,50,1
11282,17132,50,1
11283,17133,50,1
11284,17134,50,1
11285,17135,50,1
11286,17136,50,1
11287,17137,50,1
11288,17138,50,1
11289,17139,50,1
11290,17140,50,1
11291,17141,50,1
11292,17142,50,1
11293,17143,50,1
11294,17144,50,1
11295,17145,50,1
11296,17146,50,1
11297,17147,50,1
11298,17148,50,1
11299,17149,50,1
11300,17150,50,1
11301,17151,50,1
11302,17152,50,1
11303,17153,50,1
11304,17154,50,1
11305,17155,50,1
11306,17156,50,1
11307,17157,50,1
11308,17158,50,1
11309,17159,50,1
11310,17160,50,1
11311,17161,50,1
11312,17162,50,1
11313,17163,50,1
11314,17164,50,1
11315,17165,50,1
11316,17166,50,1
11317,17167,50,1
11318,17168,50,1
11319,17169,50,1
11320,17170,50,1
11321,17171,50,1
11322,17172,50,1
11323,17173,50,1
11324,17174,50,1
11325,17175,50,1
11326,17176,50,1
11327,17177,50,1
11328,17178,50,1
11329,17179,50,1
11330,17180,50,1
11331,17181,50,1
11332,17182,50,1
11333,17183,50,1
11334,17184,50,1
11335,17185,50,1
11336,17186,50,1
11337,17187,50,1
11338,17188,50,1
11339,17189,50,1
11340,17190,50,1
11341,17191,50,1
11342,17192,50,1
11343,17193,50,1
11344,17194,50,1
11345,17195,50,1
11346,17196,50,1
11347,17197,50,1
11348,17198,50,1
11349,17199,50,1
11350,17200,50,1
11351,17201,50,1
11352,17202,50,1
11353,17203,50,1
11354,17204,50,1
11355,17205,50,1
11356,17206,50,1
11357,17207,50,1
11358,17208,50,1
11359,17209,50,1
11360,17210,50,1
11361,17211,50,1
11362,17212,50,1
11363,17213,50,1
11364,17214,50,1
11365,17215,50,1
11366,17216,50,1
11367,17217,50,1
11368,17218,50,1
11369,17219,50,1
11370,17220,50,1
11371,17221,50,1
11372,17222,50,1
11373,17223,50,1
11374,17224,50,1
11375,17225,50,1
11376,17226,50,1
11377,17227,50,1
11378,17228,50,1
11379,17229,50,1
11380,17230,50,1
11381,17231,50,1
11382,17232,50,1
11383,17233,50,1
11384,17234,50,1
11385,17235,50,1
11386,17236,50,1
11387,17237,50,1
11388,17238,50,1
11389,17239,50,1
11390,17240,50,1
11391,17241,50,1
11392,17242,50,1
11393,17243,50,1
11394,17244,50,1
11395,17245,50,1
11396,17246,50,1
11397,17247,50,1
11398,17248,50,1
11399,17249,50,1
11400,17250,50,1
11401,17251,50,1
11402,17252,50,1
11403,17253,50,1
11404,17254,50,1
11405,17255,50,1
11406,17256,50,1
11407,17257,50,1
11408,17258,50,1
11409,17259,50,1
11410,17260,50,1
11411,17261,50,1
11412,17262,50,1
11413,17263,50,1
11414,17264,50,1
11415,17265,50,1
11416,17266,50,1
11417,17267,50,1
11418,17268,50,1
11419,17269,50,1
11420,17270,50,1
11421,17271,50,1
11422,17272,50,1
11423,17273,50,1
11424,17274,50,1
11425,17275,50,1
11426,17276,50,1
11427,17277,50,1
11428,17278,50,1
11429,17279,50,1
11430,17280,50,1
11431,17281,50,1
11432,17282,50,1
11433,17283,50,1
11434,17284,50,1
11435,17285,50,1
11436,17286,50,1
11437,17287,50,1
11438,17288,50,1
11439,17289,50,1
11440,17290,50,1
11441,17291,50,1
11442,17292,50,1
11443,17293,50,1
11444,17294,50,1
11445,17295,50,1
11446,17296,50,1
11447,17297,50,1
11448,17298,50,1
11449,17299,50,1
11450,17300,50,1
11451,17301,50,1
11452,17302,50,1
11453,17303,50,1
11454,17304,50,1
11455,17305,50,1
11456,17306,50,1
11457,17307,50,1
11458,17308,50,1
11459,17309,50,1
11460,17310,50,1
11461,17311,50,1
11462,17312,50,1
11463,17313,50,1
11464,17314,50,1
11465,17315,50,1
11466,17316,50,1
11467,17317,50,1
11468,17318,50,1
11469,17319,50,1
11470,17320,50,1
11471,17321,50,1
11472,17322,50,1
11473,17323,50,1
11474,17324,50,1
11475,17325,50,1
11476,17326,50,1
11477,17327,50,1
11478,17328,50,1
11479,17329,50,1
11480,17330,50,1
11481,17331,50,1
11482,17332,50,1
11483,17333,50,1
11484,17334,50,1
11485,17335,50,1
11486,17336,50,1
11487,17337,50,1
11488,17338,50,1
11489,17339,50,1
11490,17340,50,1
11491,17341,50,1
11492,17342,50,1
11493,17343,50,1
11494,17344,50,1
11495,17345,50,1
11496,17346,50,1
11497,17347,50,1
11498,17348,50,1
11499,17349,50,1
11500,17350,50,1
11501,17351,50,1
11502,17352,50,1
11503,17353,50,1
11504,17354,50,1
11505,17355,50,1
11506,17356,50,1
11507,17357,50,1
11508,17358,50,1
11509,17359,50,1
11510,17360,50,1
11511,17361,50,1
11512,17362,50,1
11513,17363,50,1
11514,17364,50,1
11515,17365,50,1
11516,17366,50,1
11517,17367,50,1
11518,17368,50,1
11519,17369,50,1
11520,17370,50,1
11521,17371,50,1
11522,17372,50,1
11523,17373,50,1
11524,17374,50,1
11525,17375,50,1
11526,17376,50,1
11527,17377,50,1
11528,17378,50,1
11529,17379,50,1
11530,17380,50,1
11531,17381,50,1
11532,17382,50,1
11533,17383,50,1
11534,17384,50,1
11535,17385,50,1
11536,17386,50,1
11537,17387,50,1
11538,17388,50,1
11539,17389,50,1
11540,17390,50,1
11541,17391,50,1
11542,17392,50,1
11543,17393,50,1
11544,17394,50,1
11545,17395,50,1
11546,17396,50,1
11547,17397,50,1
11548,17398,50,1
11549,17399,50,1
11550,17400,50,1
11551,17401,50,1
11552,17402,50,1
11553,17403,50,1
11554,17404,50,1
11555,17405,50,1
11556,17406,50,1
11557,17407,50,1
11558,17408,50,1
11559,17409,50,1
11560,17410,50,1
11561,17411,50,1
11562,17412,50,1
11563,17413,50,1
11564,17414,50,1
11565,17415,50,1
11566,17416,50,1
11567,17417,50,1
11568,17418,50,1
11569,17419,50,1
11570,17420,50,1
11571,17421,50,1
11572,17422,50,1
11573,17423,50,1
11574,17424,50,1
11575,17425,50,1
11576,17426,50,1
11577,17427,50,1
11578,17428,50,1
11579,17429,50,1
11580,17430,50,1
11581,17431,50,1
11582,17432,50,1
11583,17433,50,1
11584,17434,50,1
11585,17435,50,1
11586,17436,50,1
11587,17437,50,1
11588,17438,50,1
11589,17439,50,1
11590,17440,50,1
11591,17441,50,1
11592,17442,50,1
11593,17443,50,1
11594,17444,50,1
11595,17445,50,1
11596,17446,50,1
11597,17447,50,1
11598,17448,50,1
11599,17449,50,1
11600,17450,50,1
11601,17451,50,1
11602,17452,50,1
11603,17453,50,1
11604,17454,50,1
11605,17455,50,1
11606,17456,50,1
11607,17457,50,1
11608,17458,50,1
11609,17459,50,1
11610,17460,50,1
11611,17461,50,1
11612,17462,50,1
11613,17463,50,1
11614,17464,50,1
11615,17465,50,1
11616,17466,50,1
11617,17467,50,1
11618,17468,50,1
11619,17469,50,1
11620,17470,50,1
11621,17471,50,1
11622,17472,50,1
11623,17473,50,1
11624,17474,50,1
11625,17475,50,1
11626,17476,50,1
11627,17477,50,1
11628,17478,50,1
11629,17479,50,1
11630,17480,50,1
11631,17481,50,1
11632,17482,50,1
11633,17483,50,1
11634,17484,50,1
11635,17485,50,1
11636,17486,50,1
11637,17487,50,1
11638,17488,50,1
11639,17489,50,1
11640,17490,50,1
11641,17491,50,1
11642,17492,50,1
11643,17493,50,1
11644,17494,50,1
11645,17495,50,1
11646,17496,50,1
11647,17497,50,1
11648,17498,50,1
11649,17499,50,1
11650,17500,50,1
11651,17501,50,1
11652,17502,50,1
11653,17503,50,1
11654,17504,50,1
11655,17505,50,1
11656,17506,50,1
11657,17507,50,1
11658,17508,50,1
11659,17509,50,1
11660,17510,50,1
11661,17511,50,1
11662,17512,50,1
11663,17513,50,1
11664,17514,50,1
11665,17515,50,1
11666,17516,50,1
11667,17517,50,1
11668,17518,50,1
11669,17519,50,1
11670,17520,50,1
11671,17521,50,1
11672,17522,50,1
11673,17523,50,1
11674,17524,50,1
11675,17525,50,1
11676,17526,50,1
11677,17527,50,1
11678,17528,50,1
11679,17529,50,1
11680,17530,50,1
11681,17531,50,1
11682,17532,50,1
11683,17533,50,1
11684,17534,50,1
11685,17535,50,1
11686,17536,50,1
11687,17537,50,1
11688,17538,50,1
11689,17539,50,1
11690,17540,50,1
11691,17541,50,1
11692,17542,50,1
11693,17543,50,1
11694,17544,50,1
11695,17545,50,1
11696,17546,50,1
11697,17547,50,1
11698,17548,50,1
11699,17549,50,1
11700,17550,50,1
11701,17551,50,1
11702,17552,50,1
11703,17553,50,1
11704,17554,50,1
11705,17555,50,1
11706,17556,50,1
11707,17557,50,1
11708,17558,50,1
11709,17559,50,1
11710,17560,50,1
11711,17561,50,1
11712,17562,50,1
11713,17563,50,1
11714,17564,50,1
11715,17565,50,1
11716,17566,50,1
11717,17567,50,1
11718,17568,50,1
11719,17569,50,1
11720,17570,50,1
11721,17571,50,1
11722,17572,50,1
11723,17573,50,1
11724,17574,50,1
11725,17575,50,1
11726,17576,50,1
11727,17577,50,1
11728,17578,50,1
11729,17579,50,1
11730,17580,50,1
11731,17581,50,1
11732,17582,50,1
11733,17583,50,1
11734,17584,50,1
11735,17585,50,1
11736,17586,50,1
11737,17587,50,1
11738,17588,50,1
11739,17589,50,1
11740,17590,50,1
11741,17591,50,1
11742,17592,50,1
11743,17593,50,1
11744,17594,50,1
11745,17595,50,1
11746,17596,50,1
11747,17597,50,1
11748,17598,50,1
11749,17599,50,1
11750,17600,50,1
11751,17601,50,1
11752,17602,50,1
11753,17603,50,1
11754,17604,50,1
11755,17605,50,1
11756,17606,50,1
11757,17607,50,1
11758,17608,50,1
11759,17609,50,1
11760,17610,50,1
11761,17611,50,1
11762,17612,50,1
11763,17613,50,1
11764,17614,50,1
11765,17615,50,1
11766,17616,50,1
11767,17617,50,1
11768,17618,50,1
11769,17619,50,1
11770,17620,50,1
11771,17621,50,1
11772,17622,50,1
11773,17623,50,1
11774,17624,50,1
11775,17625,50,1
11776,17626,50,1
11777,17627,50,1
11778,17628,50,1
11779,17629,50,1
11780,17630,50,1
11781,17631,50,1
11782,17632,50,1
11783,17633,50,1
11784,17634,50,1
11785,17635,50,1
11786,17636,50,1
11787,17637,50,1
11788,17638,50,1
11789,17639,50,1
11790,17640,50,1
11791,17641,50,1
11792,17642,50,1
11793,17643,50,1
11794,17644,50,1
11795,17645,50,1
11796,17646,50,1
11797,17647,50,1
11798,17648,50,1
11799,17649,50,1
11800,17650,50,1
11801,17651,50,1
11802,17652,50,1
11803,17653,50,1
11804,17654,50,1
11805,17655,50,1
11806,17656,50,1
11807,17657,50,1
11808,17658,50,1
11809,17659,50,1
11810,17660,50,1
11811,17661,50,1
11812,17662,50,1
11813,17663,50,1
11814,17664,50,1
11815,17665,50,1
11816,17666,50,1
11817,17667,50,1
11818,17668,50,1
11819,17669,50,1
11820,17670,50,1
11821,17671,50,1
11822,17672,50,1
11823,17673,50,1
11824,17674,50,1
11825,17675,50,1
11826,17676,50,1
11827,17677,50,1
11828,17678,50,1
11829,17679,50,1
11830,17680,50,1
11831,17681,50,1
11832,17682,50,1
11833,17683,50,1
11834,17684,50,1
11835,17685,50,1
11836,17686,50,1
11837,17687,50,1
11838,17688,50,1
11839,17689,50,1
11840,17690,50,1
11841,17691,50,1
11842,17692,50,1
11843,17693,50,1
11844,17694,50,1
11845,17695,50,1
11846,17696,50,1
11847,17697,50,1
11848,17698,50,1
11849,17699,50,1
11850,17700,50,1
11851,17701,50,1
11852,17702,50,1
11853,17703,50,1
11854,17704,50,1
11855,17705,50,1
11856,17706,50,1
11857,17707,50,1
11858,17708,50,1
11859,17709,50,1
11860,17710,50,1
11861,17711,50,1
11862,17712,50,1
11863,17713,50,1
11864,17714,50,1
11865,17715,50,1
11866,17716,50,1
11867,17717,50,1
11868,17718,50,1
11869,17719,50,1
11870,17720,50,1
11871,17721,50,1
11872,17722,50,1
11873,17723,50,1
11874,17724,50,1
11875,17725,50,1
11876,17726,50,1
11877,17727,50,1
11878,17728,50,1
11879,17729,50,1
11880,17730,50,1
11881,17731,50,1
11882,17732,50,1
11883,17733,50,1
11884,17734,50,1
11885,17735,50,1
11886,17736,50,1
11887,17737,50,1
11888,17738,50,1
11889,17739,50,1
11890,17740,50,1
11891,17741,50,1
11892,17742,50,1
11893,17743,50,1
11894,17744,50,1
11895,17745,50,1
11896,17746,50,1
11897,17747,50,1
11898,17748,50,1
11899,17749,50,1
11900,17750,50,1
11901,17751,50,1
11902,17752,50,1
11903,17753,50,1
11904,17754,50,1
11905,17755,50,1
11906,17756,50,1
11907,17757,50,1
11908,17758,50,1
11909,17759,50,1
11910,17760,50,1
11911,17761,50,1
11912,17762,50,1
11913,17763,50,1
11914,17764,50,1
11915,17765,50,1
11916,17766,50,1
11917,17767,50,1
11918,17768,50,1
11919,17769,50,1
11920,17770,50,1
11921,17771,50,1
11922,17772,50,1
11923,17773,50,1
11924,17774,50,1
11925,17775,50,1
11926,17776,50,1
11927,17777,50,1
11928,17778,50,1
11929,17779,50,1
11930,17780,50,1
11931,17781,50,1
11932,17782,50,1
11933,17783,50,1
11934,17784,50,1
11935,17785,50,1
11936,17786,50,1
11937,17787,50,1
11938,17788,50,1
11939,17789,50,1
11940,17790,50,1
11941,17791,50,1
11942,17792,50,1
11943,17793,50,1
11944,17794,50,1
11945,17795,50,1
11946,17796,50,1
11947,17797,50,1
11948,17798,50,1
11949,17799,50,1
11950,17800,50,1
11951,17801,50,1
11952,17802,50,1
11953,17803,50,1
11954,17804,50,1
11955,17805,50,1
11956,17806,50,1
11957,17807,50,1
11958,17808,50,1
11959,17809,50,1
11960,17810,50,1
11961,17811,50,1
11962,17812,50,1
11963,17813,50,1
11964,17814,50,1
11965,17815,50,1
11966,17816,50,1
11967,17817,50,1
11968,17818,50,1
11969,17819,50,1
11970,17820,50,1
11971,17821,50,1
11972,17822,50,1
11973,17823,50,1
11974,17824,50,1
11975,17825,50,1
11976,17826,50,1
11977,17827,50,1
11978,17828,50,1
11979,17829,50,1
11980,17830,50,1
11981,17831,50,1
11982,17832,50,1
11983,17833,50,1
11984,17834,50,1
11985,17835,50,1
11986,17836,50,1
11987,17837,50,1
11988,17838,50,1
11989,17839,50,1
11990,17840,50,1
11991,17841,50,1
11992,17842,50,1
11993,17843,50,1
11994,17844,50,1
11995,17845,50,1
11996,17846,50,1
11997,17847,50,1
11998,17848,50,1
11999,17849,50,1
12000,17850,50,1
12001,17851,50,1
12002,17852,50,1
12003,17853,50,1
12004,17854,50,1
12005,17855,50,1
12006,17856,50,1
12007,17857,50,1
12008,17858,50,1
12009,17859,50,1
12010,17860,50,1
12011,17861,50,1
12012,17862,50,1
12013,17863,50,1
12014,17864,50,1
12015,17865,50,1
12016,17866,50,1
12017,17867,50,1
12018,17868,50,1
12019,17869,50,1
12020,17870,50,1
12021,17871,50,1
12022,17872,50,1
12023,17873,50,1
12024,17874,50,1
12025,17875,50,1
12026,17876,50,1
12027,17877,50,1
12028,17878,50,1
12029,17879,50,1
12030,17880,50,1
12031,17881,50,1
12032,17882,50,1
12033,17883,50,1
12034,17884,50,1
12035,17885,50,1
12036,17886,50,1
12037,17887,50,1
12038,17888,50,1
12039,17889,50,1
12040,17890,50,1
12041,17891,50,1
12042,17892,50,1
12043,17893,50,1
12044,17894,50,1
12045,17895,50,1
12046,17896,50,1
12047,17897,50,1
12048,17898,50,1
12049,17899,50,1
12050,17900,50,1
12051,17901,50,1
12052,17902,50,1
12053,17903,50,1
12054,17904,50,1
12055,17905,50,1
12056,17906,50,1
12057,17907,50,1
12058,17908,50,1
12059,17909,50,1
12060,17910,50,1
12061,17911,50,1
12062,17912,50,1
12063,17913,50,1
12064,17914,50,1
12065,17915,50,1
12066,17916,50,1
12067,17917,50,1
12068,17918,50,1
12069,17919,50,1
12070,17920,50,1
12071,17921,50,1
12072,17922,50,1
12073,17923,50,1
12074,17924,50,1
12075,17925,50,1
12076,17926,50,1
12077,17927,50,1
12078,17928,50,1
12079,17929,50,1
12080,17930,50,1
12081,17931,50,1
12082,17932,50,1
12083,17933,50,1
12084,17934,50,1
12085,17935,50,1
12086,17936,50,1
12087,17937,50,1
12088,17938,50,1
12089,17939,50,1
12090,17940,50,1
12091,17941,50,1
12092,17942,50,1
12093,17943,50,1
12094,17944,50,1
12095,17945,50,1
12096,17946,50,1
12097,17947,50,1
12098,17948,50,1
12099,17949,50,1
12100,17950,50,1
12101,17951,50,1
12102,17952,50,1
12103,17953,50,1
12104,17954,50,1
12105,17955,50,1
12106,17956,50,1
12107,17957,50,1
12108,17958,50,1
12109,17959,50,1
12110,17960,50,1
12111,17961,50,1
12112,17962,50,1
12113,17963,50,1
12114,17964,50,1
12115,17965,50,1
12116,17966,50,1
12117,17967,50,1
12118,17968,50,1
12119,17969,50,1
12120,17970,50,1
12121,17971,50,1
12122,17972,50,1
12123,17973,50,1
12124,17974,50,1
12125,17975,50,1
12126,17976,50,1
12127,17977,50,1
12128,17978,50,1
12129,17979,50,1
12130,17980,50,1
12131,17981,50,1
12132,17982,50,1
12133,17983,50,1
12134,17984,50,1
12135,17985,50,1
12136,17986,50,1
12137,17987,50,1
12138,17988,50,1
12139,17989,50,1
12140,17990,50,1
12141,17991,50,1
12142,17992,50,1
12143,17993,50,1
12144,17994,50,1
12145,17995,50,1
12146,17996,50,1
12147,17997,50,1
12148,17998,50,1
12149,17999,50,1
12150,18000,50,1
12151,18001,50,1
12152,18002,50,1
12153,18003,50,1
12154,18004,50,1
12155,18005,50,1
12156,18006,50,1
12157,18007,50,1
12158,18008,50,1
12159,18009,50,1
12160,18010,50,1
12161,18011,50,1
12162,18012,50,1
12163,18013,50,1
12164,18014,50,1
12165,18015,50,1
12166,18016,50,1
12167,18017,50,1
12168,18018,50,1
12169,18019,50,1
12170,18020,50,1
12171,18021,50,1
12172,18022,50,1
12173,18023,50,1
12174,18024,50,1
12175,18025,50,1
12176,18026,50,1
12177,18027,50,1
12178,18028,50,1
12179,18029,50,1
12180,18030,50,1
12181,18031,50,1
12182,18032,50,1
12183,18033,50,1
12184,18034,50,1
12185,18035,50,1
12186,18036,50,1
12187,18037,50,1
12188,18038,50,1
12189,18039,50,1
12190,18040,50,1
12191,18041,50,1
12192,18042,50,1
12193,18043,50,1
12194,18044,50,1
12195,18045,50,1
12196,18046,50,1
12197,18047,50,1
12198,18048,50,1
12199,18049,50,1
12200,18050,50,1
12201,18051,50,1
12202,18052,50,1
12203,18053,50,1
12204,18054,50,1
12205,18055,50,1
12206,18056,50,1
12207,18057,50,1
12208,18058,50,1
12209,18059,50,1
12210,18060,50,1
12211,18061,50,1
12212,18062,50,1
12213,18063,50,1
12214,18064,50,1
12215,18065,50,1
12216,18066,50,1
12217,18067,50,1
12218,18068,50,1
12219,18069,50,1
12220,18070,50,1
12221,18071,50,1
12222,18072,50,1
12223,18073,50,1
12224,18074,50,1
12225,18075,50,1
12226,18076,50,1
12227,18077,50,1
12228,18078,50,1
12229,18079,50,1
12230,18080,50,1
12231,18081,50,1
12232,18082,50,1
12233,18083,50,1
12234,18084,50,1
12235,18085,50,1
12236,18086,50,1
12237,18087,50,1
12238,18088,50,1
12239,18089,50,1
12240,18090,50,1
12241,18091,50,1
12242,18092,50,1
12243,18093,50,1
12244,18094,50,1
12245,18095,50,1
12246,18096,50,1
12247,18097,50,1
12248,18098,50,1
12249,18099,50,1
12250,18100,50,1
12251,18101,50,1
12252,18102,50,1
12253,18103,50,1
12254,18104,50,1
12255,18105,50,1
12256,18106,50,1
12257,18107,50,1
12258,18108,50,1
12259,18109,50,1
12260,18110,50,1
12261,18111,50,1
12262,18112,50,1
12263,18113,50,1
12264,18114,50,1
12265,18115,50,1
12266,18116,50,1
12267,18117,50,1
12268,18118,50,1
12269,18119,50,1
12270,18120,50,1
12271,18121,50,1
12272,18122,50,1
12273,18123,50,1
12274,18124,50,1
12275,18125,50,1
12276,18126,50,1
12277,18127,50,1
12278,18128,50,1
12279,18129,50,1
12280,18130,50,1
12281,18131,50,1
12282,18132,50,1
12283,18133,50,1
12284,18134,50,1
12285,18135,50,1
12286,18136,50,1
12287,18137,50,1
12288,18138,50,1
12289,18139,50,1
12290,18140,50,1
12291,18141,50,1
12292,18142,50,1
12293,18143,50,1
12294,18144,50,1
12295,18145,50,1
12296,18146,50,1
12297,18147,50,1
12298,18148,50,1
12299,18149,50,1
12300,18150,50,1
12301,18151,50,1
12302,18152,50,1
12303,18153,50,1
12304,18154,50,1
12305,18155,50,1
12306,18156,50,1
12307,18157,50,1
12308,18158,50,1
12309,18159,50,1
12310,18160,50,1
12311,18161,50,1
12312,18162,50,1
12313,18163,50,1
12314,18164,50,1
12315,18165,50,1
12316,18166,50,1
12317,18167,50,1
12318,18168,50,1
12319,18169,50,1
12320,18170,50,1
12321,18171,50,1
12322,18172,50,1
12323,18173,50,1
12324,18174,50,1
12325,18175,50,1
12326,18176,50,1
12327,18177,50,1
12328,18178,50,1
12329,18179,50,1
12330,18180,50,1
12331,18181,50,1
12332,18182,50,1
12333,18183,50,1
12334,18184,50,1
12335,18185,50,1
12336,18186,50,1
12337,18187,50,1
12338,18188,50,1
12339,18189,50,1
12340,18190,50,1
12341,18191,50,1
12342,18192,50,1
12343,18193,50,1
12344,18194,50,1
12345,18195,50,1
12346,18196,50,1
12347,18197,50,1
12348,18198,50,1
12349,18199,50,1
12350,18200,50,1
12351,18201,50,1
12352,18202,50,1
12353,18203,50,1
12354,18204,50,1
12355,18205,50,1
12356,18206,50,1
12357,18207,50,1
12358,18208,50,1
12359,18209,50,1
12360,18210,50,1
12361,18211,50,1
12362,18212,50,1
12363,18213,50,1
12364,18214,50,1
12365,18215,50,1
12366,18216,50,1
12367,18217,50,1
12368,18218,50,1
12369,18219,50,1
12370,18220,50,1
12371,18221,50,1
12372,18222,50,1
12373,18223,50,1
12374,18224,50,1
12375,18225,50,1
12376,18226,50,1
12377,18227,50,1
12378,18228,50,1
12379,18229,50,1
12380,18230,50,1
12381,18231,50,1
12382,18232,50,1
12383,18233,50,1
12384,18234,50,1
12385,18235,50,1
12386,18236,50,1
12387,18237,50,1
12388,18238,50,1
12389,18239,50,1
12390,18240,50,1
12391,18241,50,1
12392,18242,50,1
12393,18243,50,1
12394,18244,50,1
12395,18245,50,1
12396,18246,50,1
12397,18247,50,1
12398,18248,50,1
12399,18249,50,1
12400,18250,50,1
12401,18251,50,1
12402,18252,50,1
12403,18253,50,1
12404,18254,50,1
12405,18255,50,1
12406,18256,50,1
12407,18257,50,1
12408,18258,50,1
12409,18259,50,1
12410,18260,50,1
12411,18261,50,1
12412,18262,50,1
12413,18263,50,1
12414,18264,50,1
12415,18265,50,1
12416,18266,50,1
12417,18267,50,1
12418,18268,50,1
12419,18269,50,1
12420,18270,50,1
12421,18271,50,1
12422,18272,50,1
12423,18273,50,1
12424,18274,50,1
12425,18275,50,1
12426,18276,50,1
12427,18277,50,1
12428,18278,50,1
12429,18279,50,1
12430,18280,50,1
12431,18281,50,1
12432,18282,50,1
12433,18283,50,1
12434,18284,50,1
12435,18285,50,1
12436,18286,50,1
12437,18287,50,1
12438,18288,50,1
12439,18289,50,1
12440,18290,50,1
12441,18291,50,1
12442,18292,50,1
12443,18293,50,1
12444,18294,50,1
12445,18295,50,1
12446,18296,50,1
12447,18297,50,1
12448,18298,50,1
12449,18299,50,1
12450,18300,50,1
12451,18301,50,1
12452,18302,50,1
12453,18303,50,1
12454,18304,50,1
12455,18305,50,1
12456,18306,50,1
12457,18307,50,1
12458,18308,50,1
12459,18309,50,1
12460,18310,50,1
12461,18311,50,1
12462,18312,50,1
12463,18313,50,1
12464,18314,50,1
12465,18315,50,1
12466,18316,50,1
12467,18317,50,1
12468,18318,50,1
12469,18319,50,1
12470,18320,50,1
12471,18321,50,1
12472,18322,50,1
12473,18323,50,1
12474,18324,50,1
12475,18325,50,1
12476,18326,50,1
12477,18327,50,1
12478,18328,50,1
12479,18329,50,1
12480,18330,50,1
12481,18331,50,1
12482,18332,50,1
12483,18333,50,1
12484,18334,50,1
12485,18335,50,1
12486,18336,50,1
12487,18337,50,1
12488,18338,50,1
12489,18339,50,1
12490,18340,50,1
12491,18341,50,1
12492,18342,50,1
12493,18343,50,1
12494,18344,50,1
12495,18345,50,1
12496,18346,50,1
12497,18347,50,1
12498,18348,50,1
12499,18349,50,1
12500,18350,50,1
12501,18351,50,1
12502,18352,50,1
12503,18353,50,1
12504,18354,50,1
12505,18355,50,1
12506,18356,50,1
12507,18357,50,1
12508,18358,50,1
12509,18359,50,1
12510,18360,50,1
12511,18361,50,1
12512,18362,50,1
12513,18363,50,1
12514,18364,50,1
12515,18365,50,1
12516,18366,50,1
12517,18367,50,1
12518,18368,50,1
12519,18369,50,1
12520,18370,50,1
12521,18371,50,1
12522,18372,50,1
12523,18373,50,1
12524,18374,50,1
12525,18375,50,1
12526,18376,50,1
12527,18377,50,1
12528,18378,50,1
12529,18379,50,1
12530,18380,50,1
12531,18381,50,1
12532,18382,50,1
12533,18383,50,1
12534,18384,50,1
12535,18385,50,1
12536,18386,50,1
12537,18387,50,1
12538,18388,50,1
12539,18389,50,1
12540,18390,50,1
12541,18391,50,1
12542,18392,50,1
12543,18393,50,1
12544,18394,50,1
12545,18395,50,1
12546,18396,50,1
12547,18397,50,1
12548,18398,50,1
12549,18399,50,1
12550,18400,50,1
12551,18401,50,1
12552,18402,50,1
12553,18403,50,1
12554,18404,50,1
12555,18405,50,1
12556,18406,50,1
12557,18407,50,1
12558,18408,50,1
12559,18409,50,1
12560,18410,50,1
12561,18411,50,1
